paper_id,abstract
a36e7dd882f608a7e2c5b93ee146bc47fc016093,
dc9903b85a5f861157794b4d96f0930bf05e27f3,"Modele semi-empirique pour prevoir la variation de la vitesse de transfert electronique, assistee par photons, avec la distance entre groupes redox, relies par un motif moleculaire rigide volumineux. Bon accord des previsions avec la decroissance observee de l'element matriciel d'effet tunnel optique avec la distance pour les complexes de Ru a coordinat dithiaspins et valence mixte de Stein-Lewis-Seitz-Taube"
fbfaf60a72f4e12bc3ea73e518e44a4f82c56edf,"Studies of redox reactions between the blue copper protein azurin and inorganic reagents have suggested the formation of discrete complexes between the reaction partners prior to the actual electron-transfer step. To get an insight into the structural nature of the complexes formed, we have studied the interaction (i) between oxidized Pseudomonas aeruginosa azurin and the anion Fe(CN)6(3-) and (ii) between reduced azurin and Cr(CN)6(3-). At low ionic strengths, stoichiometric binding of one Fe(CN)6(3-) ion to the oxidized protein is observed. In the high-resolution proton magnetic resonance spectra of the reduced protein, specific broadening of the assigned residues is observed upon titration with the redox-inert Cr(CN)6(3-) ion. Analysis of this paramagnetic spectral broadening in terms of the three-dimensional structure of the protein has led to the proposal that the binding site of the anions lies approximately midway between lysine residues 85 and 92. Evidence in support of this conclusion is provided by parallel studies on Alcaligenes faecalis azurin, which lacks these lysine residues. A similar site on the surface of Pseudomonas azurin has recently been identified by affinity labeling with chromous ions as an electron-transfer locus [ Farver , O., & Pecht , I. (1981) Isr . J. Chem. 21, 13-17]. The results presented here suggest that this region on the protein surface also may be employed by anionic electron-transfer agents."
6d66407ae982930953fed521eec1eb5b1503b972,"Intramolecular reactions inside macromolecules (e.g., binding of ligands to iron inside heme proteins) may often be coupled to slow random fluctuations in the reaction center geometry. This motion is ‘‘perpendicular’’ to the reaction coordinate. It can be described as bounded diffusion in the presence of a binding potential field and an intramolecular rate constant which depends on the perpendicular degree of freedom. The diffusion equation is solved under the appropriate reflective boundary conditions. The transient decay of the total population is multiexponential (power law) for small diffusivity, changing to monoexponential kinetics for large diffusivity. For large times or large diffusivity, direct integration is very tedious, but an eigenvalue expansion converges rapidly. It also allows the calculation of the ‘‘average survival time’’ (an extension of the ‘‘first passage time’’) a natural candidate for replacing the reciprocal rate constant in multiexponential kinetics. An example is given for electron transfer between two loosely bound sites in a macromolecule. The average survival time shows a non‐Kramers dependence on diffusivity, of the type found in the binding kinetics in heme proteins."
786b660e60069ecf01673ade33e287d6adb022b7,
c44c253062c88449b19e14b198b13970171022bf,"A model for the dependence of the potential energy barrier on a ‘‘protein coordinate’’ is constructed. It is based on a two dimensional potential energy surface having as variables the CO–iron distance and a conceptual protein coordinate. The distribution of barrier heights observed in kinetics follows from an initial Boltzmann distribution for the protein coordinate. The experimental nonexponential rebinding kinetics at low temperatures or large viscosities (when the protein coordinates can be assumed ‘‘frozen’’) can be fit with a simply parametrized energy surface. Using the same energy surfaces and the theory of bounded diffusion perpendicular to the reaction coordinate, we generate (in qualitative agreement with experiment) the survival probability curves for larger diffusivity, when the constraint on the protein coordinate is relaxed. On the basis of our results, the outcomes of new experiments which examine the concepts underlying the theory can be predicted."
15526b4b249d7855b265576e1f59e3a79d590e1f,"Using high-resolution 13C nuclear magnetic resonance, we examined the mobilization of endogenous trehalose in suspensions of yeast asci. Sporulation of yeast cells in [1-13C]acetate resulted in incorporation of label into the C-3 and C-4 positions of trehalose within the asci. During germination of these asci with [1-13C]glucose, the consumption of both endogenous trehalose and exogenous glucose were followed simultaneously by 13C nuclear magnetic resonance, as was the formation of glycerol and ethanol, their glycolytic and products. Time courses for carbohydrate consumption indicated that trehalose, although it decreased to 25% of its initial value upon germination, was not preferentially catabolized and did not provide the primary energy supply for germination with glucose. The ratio of trehalose to glucose catabolized was 0.09. Exogenous glucose levels appeared to regulate trehalose mobilization since trehalose was only consumed when sufficiently high levels (more than 2 mM) of glucose were present. Upon glucose depletion newly synthesized [1-13C]trehalose was observed. Nuclear magnetic resonance spectra of extracts confirmed the trehalose peak assignments and showed products of [1-13C]glucose catabolism. In addition by quantitating trehalose consumption and 2-deoxyglucose incorporation in dormant yeast asci, we found that 3.8 +/- 0.l4 molecules of 2-deoxyglucose were incorporated for each trehalose molecule consumed. Trehalose can therefore function as a carbohydrate source for ATP formation during dormancy."
2775ba0839f32f90528753b902db5660cca7a852,"Although brain and computer have similar abilities to store and retrieve memories, they go about performing these tasks in different ways."
388e813d325d1dc928862472455572e2f2cc1c16,
438311bf7159e494a68b25598d948e05a022a5f5,
88d9c82d58c4020a252d19662a02c5064e77e1dd,
98b4d4e24aab57ab4e1124ff8106909050645cfa,"Computational properties of use of biological organisms or to the construction of computers can emerge as collective properties of systems having a large number of simple equivalent components (or neurons). The physical meaning of content-addressable memory is described by an appropriate phase space flow of the state of a system. A model of such a system is given, based on aspects of neurobiology but readily adapted to integrated circuits. The collective properties of this model produce a content-addressable memory which correctly yields an entire memory from any subpart of sufficient size. The algorithm for the time evolution of the state of the system is based on asynchronous parallel processing. Additional emergent collective properties include some capacity for generalization, familiarity recognition, categorization, error correction, and time sequence retention. The collective properties are only weakly sensitive to details of the modeling or the failure of individual devices."
a2d47dee69636f5336275071ecb354c0b00adbb6,
a559e6afcaa91ba3f4e67134b057af6b1dd206a8,
6a476779f45e4fe1b67814917ed3969cd8ee0b98,"The effect of EF-Tu.GTP on the codon-anticodon interaction of AA-tRNA was studied by using as a model system the interaction of AA-tRNAs with complementary anticodons, namely, dimerization between yeast or Escherichia coli Phe-tRNAPhe (anticodon GmAA) and E. coli Glu-tRNAGlu (anticodon s2UUC) or nonacylated tRNAGlu in the presence or absence of EF-Tu.GTP. The present data indicate that the ternary complexes Phe-tRNA-EF-Tu.GTP and Glu-tRNA-EF-Tu.GTP can form dimers with a binding constant of (0.9 +/- 0.2) X 10(6) M-1, which is identical in magnitude with that of the dimer of the nonacylated tRNAs tRNAPhe-tRNAGlu and also with that of the complex Phe-tRNA-EF-Tu.GTP with nonacylated tRNAGlu. These results show that the anticodon region is not affected by complexation with EF-Tu.GTP; however, this conclusion does not preclude the possibility of structural changes in the anticodon loop that have no effect in energetic terms. In addition, this model codon-anticodon interaction does not stimulate hydrolysis of the GTP bound in the ternary complex."
8976beba14f1b546386d8c834f9384063e8c5484,A magnetic-field-induced optical linear dichroism has been observed in photolyzed $\ensuremath{\beta}$-hemoglobin at temperatures below 20 K. Nonadiabatic reaction rate theory for spinforbidden processes predicts a magnetic modulation of the tunneling rate which may account for the signal observed. The effect observed should be sensitive to crystal-field energy-level splittings for the iron atom in the heme group.
b688acac8ffdbea207bdd1069c8b768fcd10225d,"D-Tyr-tRNA can take part in peptide bond formation with N-AcPhe-tRNA on ribosomes programmed with the hexanucleotide UUUUAC. None of the steps leading to peptide bond formation exhibit high stereoselectivity. Ternary complex formation with EF-Tu.GTP favors L-Tyr-tRNA by a factor greater than 25. The complex formed with D-Tyr-tRNA was not protected from hydrolysis, which suggests that the D-amino acid is improperly bound to the protein. The rate of EF-Tu-promoted dipeptide formation was 30-fold faster with L-Tyr-tRNA. The ratio of moles of GTP hydrolyzed to dipeptide formed was 1.4 for L-Tyr-tRNA and 4 for D-Tyr-tRNA. The excess of GTP hydrolyzed to peptide bonds formed is evidence for kinetic proofreading in AA-tRNA selection. The combined effects of the partial discrimination at each stage, from the aminoacylation to the peptide formation, favor L-tyrosine by a factor greater than 10(4) and would virtually exclude D-tyrosine from being incorporated under conditions where L-tyrosine was also present."
ba79279eade5d1585cc51371800d839b39cadac6,"Escherichia coli tRNAPhe (anticodon GAA) as well as yeast tRNAPhe (anticodon GmAA) forms a strong complex with E. coli tRNAGlu (anticodon s2UUC) through an interaction between their complementary anticodons. This interaction inhibits aminocylation of tRNAPhe but not the formation of a complex with elongation factor Tu. Moreover, at 0 degrees C, tRNAGlu strongly inhibits the binding of Phe-tRNA to poly(U)-programmed ribosomes via either the enzymic (EF-Tu-promoted) or nonenzymic pathway. At 15 degrees C, tRNAGlu effectively inhibits polyphenylanine synthesis in the E. coli system. The inhibition is reversed at 37 degrees C, where the Phe-tRNA.tRNAGlu dimer is dissociated. Calculations based upon the E. coli intracellular concentrations of tRNAs and the published rates of association and dissociation of the tRNA dimers suggest that this interaction may inhibit protein synthesis in vivo at temperatures below 15 degrees C."
fcdc7a8442f94114923dcf726ace447efdb73b54,
db0b909610a19c58fd35b7c921145797fae5bc41,"A mechanism for proofreading biosynthetic processes requiring high accuracy is described. The previously understood ""kinetic proofreading"" mechanism of enhancing accuracy has distinguishing characteristics such as the non-stoichiometric use of substrate or cosubstrate that have allowed its identification in aspects of DNA and protein synthesis. The proofreading scheme developed here, though generically related, lacks all the previous identifying features. A DNA polymerase proofreading in this manner need neither generate dNMP nor have a 3' leads to 5' exonuclease activity. Protein synthesis could be proofread even with stoichiometric GTP consumption or without elongation factor Tu . GTP. The kinetic scheme that generates this proofreading makes use of an ""energy relay"" from previous substrate molecules and is a representative of a class of nonequilibrium processes displaying dynamic cooperativity. This proofreading mechanism has its own identifying characteristics, which are sufficiently subtle that they would have generally escaped notice or defied interpretation."
ebe9f39df14f0b679fd99afba358498c7d7202eb,A simple quantum mechanical theory of electron tunneling appropriate for biological electron transfers is developed. The theory predicts discrepancies between optical and thermal tunneling data and clarifies how fast charge separation is produced in photosynthesis. Barrier heights and intermolecular separations are determined for a variety of biomolecular electron transfer experiments.
449a8ff9ff7993a0959d02ca79b704d6853d13c5,"The molecular mechanism of hemoglobin cooperativity was studied kinetically by flash photolysis on mixed-state hemoglobins which consist of three ferrous carboxy subunits and one hybrid ferric subunit including fluoromet, azidomet, cyanatomet, and thiocyanatomet. The effects of conformational transitions on the hybrid subunit were detected by kinetic absorption spectroscopy after the CO was fully photodissociated from the binding sites by a large pulse of light from a tunable dye laser. The hemoglobin conformational transition rate was observed to depend on its state of ligation. At 22 degrees C, pH 7, and 0.1 M phosphate, the deoxy R yields T conformational change rate is 4 x 10(4)s-1. The rate decreases to 1.4 x 10(4)s-1 for singly ligated hemoglobin. The R yields T conformation change alters the energy separation between high- and low-spin states for azidomet, cyanatomet, and thiocyanatomet subunits by about 700, 300, and 300 cal/mol, respectively. There are two possible implications of this result: (1) the iron atom spin state is not the only major factor in the determination of its position with respect to the heme plane or (2) the change with conformation of the protein force exerted by the proximal histidine on the iron atom (for an iron to heme-plane displacement of less than 0.3 A) is less than 50% of that expected from simple models in which this motion is responsible for cooperativity."
9d300dd1fe2d6ad15938d11fc5eb04bdd1b59c35,
78d71397ba4cf05f4e32bef1b665bb67422f2120,"Wehypothesize that theorigin ofthegenetic codeisassociated withthestructure ofthetRNAthat existed inprimal cells. Thesequences ofmodern tRNAcontain corre- lations whichcanbeunderstood as""fossil"" evidence ofthe secondary structure ofprimal tRNA.Kinetic proofreading through diffusion canamplify alowlevel ofintrinsic selectivity oftRNAforits aminoacid. Experimental tests ofthetheory are suggested. Whatistheorigin oftheparticular genetic code existing now? All life knowntoday makes useofasingle language fortrans- lating mRNAinto proteins, inwhich each three-letter ""triplet"" ofaprotein-coding sequence ofmRNAcorresponds toapar- ticular amino acid orstop instruction. Yetknowing thecode tells uslittle about thereason this particular genetic code exists rather than someother. Speculation about theorigin ofthegenetic code began before thecode wasdeciphered (1). Atoneextreme ofthese speculations istheidea that thecode hasasits basis a"
8c9e9e4e8caf7d788b3a14c50b2881f4cb21c115,"We hypothesize that the origin of the genetic code is associated with the structure of the tRNA that existed in primal cells. The sequences of modern tRNA contain correlations which can be understood as ""fossil"" evidence of the secondary structure of primal tRNA. Kinetic proofreading through diffusion can amplify a low level of intrinsic selectivity of tRNA for its amino acid. Experimental tests of the theory are suggested."
0c1bf4c145c62ff0c1bdc5ac80e94b237e7f3e6b,"The enzymatic aminoacylation of tRNA can be viewed as a means of proofreading either the amino acid or the tRNA or both. We have conducted further experimental tests of kinetic proofreading in discriminating between cognate and noncognate amino acids and tRNAs as follows: (formula: see text). In cases (i) and (ii) the amino acids are proofread, in cases (iii) and (iv) the tRNA is proofread, and in case (v), both the amino acid and the tRNA are proofread. ATP consumed per acylation was 400, 1.5, 40, 25, and 1000, respectively. High ATP/aminoacylation ratios are diagnostic for kinetic proofreading."
6af8ecd30600ec0bd276813825d8edece51e4217,"Evidence for the constructs central to vibronically coupled electron transfer has been obtained. Our experiments show the existence of a weak (f congruent to 10(-6)) charge-transfer absorption band in the near infrared for the bound donor-acceptor complex, cytochrome c-Fe(CN)6. Such a charge-transfer band had been predicted from the theory of such transfers. The experimental method, using a form of excitation modulation spectroscopy, measures only the optical absorption that induces charge transfer between the donor and the acceptor (and does not detect other absorptions) and allows the study of charge-transfer bands whose absorbances are small compared to the sample absorbance. The energy position and oscillator strength of the band agree with the general predictions of this vibronically coupled tunneling theory. We suggest that, in this system at room temperature, the electron transfer can be described by this tunneling theory. This model system result gives credence to the short electron transfer distances the theory has predicted for biological electron transfers."
8dff1b3560f85421f5b55e939520cf6e363672f4,"A detailed investigation of the applicability of the vibronically coupled electron tunneling theory in biomolecules can be made by a quantitative study of a weak charge-transfer optical absorption band that has been predicted by this theory. The measurement of the position, width, and molar extinction coefficient of this band is examined in the bound model system cytochrome c-Fe(CN)6 at room temperature and demonstrates that the theory is quantitatively applicable in this system. The size of the parameters measured is typical of those relevant for biological electron transfers. The comparisons lend credibility to the generality of vibronically coupled electron theory in biomolecules and its short transfer distances."
9279e322314dd3c50071b18a1011c4bc9f795b6e,
cef5fda2efcad4429da04c17f62135a3cad077a4,
fe913adf7762c1acaaedf5c4a658831ecfe65b12,"The usefulness of optical measurements in the 1 – 20μ region in the understanding of electron‐phonon coupling in transition metals is discussed. There are many possible barriers in the way of exact simple relations of optical constants to superconductivity, and some of these are described. In many transition metals the relaxation rate has the form α + βω2. Possible origins of the term are given, of which the two most interesting are the rapid variation of parameters near the Fermi energy, and electron‐electron collisions. It is shown that the measured Baber resistivity term in palladium is in qualitative agreement with this interpretation of the βω2 optical relaxation rate in palladium."
02b6268413128b46933b6f5c3b618bdab279c6e3,"The Mahan, Nozi\`eres, De Dominicis theory of x-ray thresholds is extended to include exchange effects which are found to reduce threshold exponents and increase the orthogonality index. For the lithium $K$ edge this represents an important previously neglected feature. Results of detailed numerical calculations of threshold exponents for Li are presented which differ considerably from previous values and which are in better agreement with edge data."
150aca4fe2b362d2bc25f49c4a45488162ae61b0,"Using a novel technique of modulated photo-dissociation of carbon monoxide from hemoglobin, we have obtained the rates for conversion between the two quaternary states, R, and T, at 3-fold ligation. Our measurements at pH 7 and 22 degrees give rates of 780 +/- 40 sec-1 for going from R to T, and 2500 +/- 200 sec-1 from T to R. This yields an equilibrium constant of 0.31 +/- 0.04, which is in good agreement with previous estimates. The degree of agreement between this equilibrium constant and that predicted from the allosteric model provides a new, quantitative test of the allosteric description. A sequential model for the change in structure was found incompatible with the data, even if kinetic subunit inequivalence was assumed. The technique described here is quite general and can be used as long as the system under investigation can be repetitively excited in a regime in which it responds linearly to the excitation."
409f8d744845726fa44b6c0c596ba455a815e03f,"Kinetic proofreading isareaction scheme withastructure morecomplicated thanthat ofMichaelis ki- netics, which leads toaproofreading forerrors intherecog- nition ofacorrect substrate byanenzyme. Wehavemea- sured thestoichiometry between ATPhydrolysis andtRNAIle charging, using theenzyme isoleucyl-tRNA synthetase (L-iso- leucine:tRNAIe ligase (AMP-forming), EC6.1.1.5) andthe aminoacids isoleucine (correct) andvaline (incorrect). The enzymatic deacylation ofcharged tRNA,whichwouldnor- mally prevent meaningful stoichiometry studies, waselimi- nated bytheuseoftransfer factor Tu'GTP, (which binds strongly tocharged tRNA) inthereaction mixture. Forisoleu- cine, 1.5ATPmolecules arehydrolyzed pertRNAcharged, butforvaline, 270. These stoichiometry ratios arefundamen- taltokinetic proofreading, fortheenergy coupling isessen- tial andproofreading isobtained only bydeparting from1:1 stoichiometry between energy coupling andproduct forma- tion. Within theknownreaction pathway, these ratios dem- onstrate that kinetic proofreading induces areduction iner- rors byafactor of1/180. Anoverall error rate ofabout 10-4 fortRNAcharging isobtained byakinetic proofreading using afundamental discrimination level ofabout 10-2, and iscompatible withthelowinvivo error rate ofprotein syn- thesis. Manybiochemical reactions, particularly those associated"
6a784ac8030161d8ad3b9a0fce1668a71cfc8649,
e1b8377f70b6183d311b3ca6d0bc7ae9debcce9c,"Kinetic proofreading is a reaction scheme with a structure more complicated than that of Michaelis kinetics, which leads to a proofreading for errors in the recognition of a correct substrate by an enzyme. We have measured the stoichiometry between ATP hydrolysis and tRNAIle charging, using the enzyme isoleucyl-tRNA synthetase [L-isoleucine:tRNAIle ligase (AMP-forming), EC 6.1.1.5] and the amino acids isoleucine (correct) and valine (incorrect). The enzymatic deacylation of charged tRNA, which would normally prevent meaningful stoichiometry studies, was eliminated by the use of transfer factor Tu-GTP, (which binds strongly to charged tRNA) in the reaction mixture. For isoleucine, 1.5 ATP molecules are hydrolyzed per tRNA charged, but for valine, 270. These stoichiometry ratios are fundamental to kinetic proofreading, for the energy coupling is essential and proofreading is obtained only by departing from 1:1 stoichiometry between energy coupling and product formation. Within the known reaction pathway, these ratios demonstrate that kinetic proofreading induces a reduction in errors by a factor of 1/180. An overall error rate of about 10(-4) for tRNA charging is obtained by a kinetic proofreading using a fundamental discrimination level of about 10(-2), and is compatible with the low in vivo error rate of protein synthesis."
54ba8f5e8d4d2f05906d4d8e61e7b9c1971df09a,"Magnetic circular dichroism (MCD) and absorption have been measured in various derivatives of hemoglobin in an applied field of 16 kG at temperatures ranging from 77 to 294 °K. The visible and Soret bands have been studied. We develop a spin–orbit coupling model to help explain the sign, magnitude, and 1/T temperature dependence of the MCD of deoxyhemoglobin. The results for deoxyhemoglobin are compared with those for unligated separated alpha and beta chains. Differences in spectra occur which can only be attributed to the different temperature dependent heme environments for chains and for tetramers. Cyanomethemoglobin and oxyhemoglobin are also discussed."
6d81efa90199823e06fb93f15c35c3ff83176a4b,
9c05e4203a0a9c43adb963607e82e435eef9852d,"It is our purpose to review recent experiments on haemoglobin in order to discuss them in terms of the two state model of cooperativity. Excellent previous reviews are available of the chemistry of haemoglobin (Antonini & Brunori, 1971; Gibson, 1959b) which are referred to when possible. The plethora of data necessitates that a selection must be made in a review. An intentionally wide range of experiments is selected to exhibit"
1353f199e8134e192d92ea87d6040f40eb01cf3f,"We report the construction of a system to measure the circular dichroism of transient phenomena. The technique employs rapid modulation of the polarization of an analyzing beam, and consequently significant information can be obtained in a single run. The system is sensitive to changes in polarization strength of 2×10−5 occurring in 1 msec. The particular system described has been constructed to follow transient structure changes in hemoglobin following laser photolysis of CO hemoglobin. The technique is quite general, however, and design details are presented which would be useful in any attempt to apply modulation spectroscopy to transient measurements."
657591945c8ce123226f729713b7ecb8182df103,"The specificity with which the genetic code is read in protein synthesis, and with which other highly specific biosynthetic reactions take place, can be increased above the level available from free energy differences in intermediates or kinetic barriers by a process defined here as kinetic proofreading. A simple kinetic pathway is described which results in this proofreading when the reaction is strongly but nonspecifically driven, e.g., by phosphate hydrolysis. Protein synthesis, amino acid recognition, and DNA replication, all exhibit the features of this model. In each case, known reactions which otherwise appear to be useless or deleterious complications are seen to be essential to the proofreading function."
9f3505f56d4f91e9ac8f55a27b7d968eb5256a08,
cba04f5cdaaa98e4ae27420befa50142ee9971f8,"A theory of electron transfer between two fixed sites by tunneling is developed. Vibronic coupling in the individual molecules produces an activation energy to transfer at high temperatures, and temperature-independent tunneling (when energetically allowed) at low temperature. The model is compared with known results on electron transfer in Chromatium and in Rhodopseudomonas spheroides. It quantitatively interprets these results, with parameters whose scale is verified by comparison with optical absorption spectra. According to this description, the separation between linking sites for electron transfer is 8-10 A in Chromatium, far smaller than earlier estimates."
dec10843df514b4f55cf38c586991a179719d8eb,
d81c042fa44105773cf939c9bad31d6480bb5027,
1a3f0f2484ace9b1d2c3ad366af5e47fec702fdb,
af6199d1ad0ce0422a502c3af8acc94a4fdb5d41,
d5106971aff56386b64088c84f5cac15df3ee26f,
49a6e4eae70c2ef94509eaf1a6b9797b287810bd,
569059648085600ebe57dc6488ad8cc3aaf76ca3,
5fe85916399a5b6d8240b28e6341fb5e340f8f8f,
672e4ff12c84d2aa914f22d24a6f5c293de05a99,"The potential produced by isoelectronic impurities is investigated and shown to be critically dependent upon screening. Two methods of calculation of the screened potential are used in this paper, one based on a first-principles wave-function approach and the other using the semiempirical theory of energy bands in semiconductors. The relaxation of the host crystal is also taken into account and shown to be important. The results are in satisfactory agreement with experiment."
ae32073027fd56e956bd2ff1282f4ed35d0d94db,
75aaccc42bece9dc5ca264b0d76d570ef618756d,
118ae12267cdc6d6c340e1a55a442e7fd06039c4,
47a622fe1024466ea22b54f47aa15120a646e2ac,
6f47d09f63052bf6eba403ce49d5962408304086,
b0d8ad0bb5d89d0b43544ba15691fe70acd5e0ee,
0089189a16f73a6487f44982929cb0b3d4ed6521,
29f18d31b73c095c910d23824e9c4ba7d13f16f3,"A sum rule is constructed which relates the third moment of the imaginary part of the dielectric function at zero wave vector to an integral of the product of the Laplacian of the crystal potential and the fluctuation of the electron density. This sum rule, though rigorous, will be of real use only when the real solid can be replaced by a solid of pseudoatoms having only valence electrons. A method is found for obtaining an ""experimental"" third moment from other known moments. In this approximation some of the recent empiricism about bonding in crystals can be given a more rigorous basis. A quantitative application of the theorem to the prediction of the dielectric constant of GaAs is sketched."
aa0c2dcb89adbeeff90de180e05a7bba8c3072e4,
140e47713a05723d9ca7448c422e583ad353a45d,
226ca41ffd95daf114c2ac6f5742f287ab3075ec,"To calculate correctly the scattering of light by phonons or impurities in a crystal, the true asymptotic scattering states of the coupled system of crystal plus light (polaritons) should be used. When the light frequency is close to one exciton or optical-phonon frequency, the polariton is entirely excitonlike, and the polariton scattering can, in the Born approximation, be related to exciton scattering properties. If the exciton itself interacts strongly with an imperfection in the crystal, it is not permissible to treat either the exciton scattering or the exciton-photon interaction as perturbations. This problem of resonant scattering of polaritons is solved for short-range exciton-impurity interactions. Radiative damping and spatial dispersion appear in this solution in a natural fashion. Giant oscillator strengths of bound-exciton transitions are likewise automatically obtained. The proper inclusion of radiative damping and spatial dispersion keeps all cross sections finite. The relation between the theory and experiments is briefly discussed."
7786a037155ae47b45c775b09d1c7b9611d94800,"The relation between the systematics of superconductivity in the transition metals and the Periodic Table suggests that the transition temperature is chiefly a short-range or ""chemical"" property. When a local representation of phonons and an angular momentum decomposition of electron wave functions are used, the conventional description of electron-phonon interactions contains chiefly scatterings which change the angular momentum of the electron. This selection rule makes possible the writing of the electron-phonon coupling constant $\ensuremath{\lambda}$ as the quotient of two parameters, each of which is of a chemical nature. This simplification is possible for materials having a high density of $d$ states at the Fermi energy. For such materials, $\ensuremath{\lambda}$ is little affected by the density of states. The theory is compared with the superconducting transition temperatures of transition metals and their alloys."
2d5b045915554ee716034e1bc3ee7d31cb4ea932,
3a305c2e148cb15d20e374e778789c742c2c7728,"A new approach to transport theory in classical gases is described for a hard-sphere gas. The approach is designed to incorporate collective effects (sound waves, mean free path) at an early stage. A pseudopotential approximation to the $N$-body Liouville equation is given. By working only with symmetric distribution functions, a simple analogy to a quantum-mechanical many-body Hamiltonian is possible. The linearized Boltzmann equation is obtained as the ""Hartree"" solution to the single-particle states of this Hamiltonian. Sound waves appear as long-wavelength ""single-particle"" excitations. Collective excitations include the excluded volume correction to the velocity of sound. The ""single-particle"" solutions have the advantage of introducing the appropriate long-range space-time correlations into the basis functions for higher-order approximations. Because of the pseudopotential approximation in the present paper, there are short-range divergences in higher orders of perturbation theory, but no apparent long-wavelength divergences."
3d737f7b5bbfcd4c18e9adb348440609c178cb7b,
59ad04706284a000d709a0d64bb0dbb0eae4432d,"A general formalism for phonon-induced optical absorption in metals is derived. It has been applied to solid sodium. The lattice of sodium is approximated by a single reciprocal-lattice point. Its lattice wave number $G$ is somewhat greater than $2{K}_{F}$, the Fermi wave number. The energy-loss function of such an electron gas corresponding to a wave vector q has been calculated. For intermediate q with direction around G, the response function of a noninteracting electron gas has a gap in the continuum. As a result, in the presence of electron-electron Coulomb interactions, a new collective state and a redistribution of the energy-loss function have been found in the vicinity of the gap. The deviation of the phonon-induced optical absorption of sodium from the Drude theory has been calculated by using this energy-loss function and also taking into account the umklapp process. Conventional calculations have only taken into account the effects of single-particle excitations, and have neglected the collective states and the redistribution of the energy-loss functions, which are essential to the optical absorption. We find our results are qualitatively different from those of conventional calculations. But our results show that the effects are too small to explain the anomaly appearing in the infrared absorption of sodium."
64eea2eec32a9272a56e49dde6b62651419bc7a7,
e1ef1f23b7e4b0f097ff945e0b3e3325ab02c307,
e6449a6212d6e0a6109d4baf1192014ff451bcc1,
ec87f465d7dec7e48629e87b5386540e8f99281c,"The one-exciton, one-magnon system is treated for a suitable antiferromagnetic insulator, Mn${\mathrm{F}}_{2}$. Zone-edge excitons and magnons are found to interact quite strongly. Bound states are found to exist under favorable circumstances. The line shapes of magnon sidebands of excitonic transitions are modified. Expressions are given for the exciton-magnon coupling constants in terms of the parameters describing interionic exchange."
9e71c365d3fdfc8ccb605e278df2e0f6fe43dec8,
c0566e730f4f3e5976aa7a3e6358ab92f723722a,
4efa2e839150d7bc145cef1b4adb03063d5cfde0,
58c44246e3060ce20f4b3f85a7285c9308bb0eff,
55afaa0b7afca02f997e2dd4cd615ca9a1466e5f,
5e3d94272b8a2bf6500f75eaf648e42e7808ae23,
92966eb9997d27802a6ad5aa735d0b03e77040a0,A theoretical model to explain the negative polarization of moonlight at small lunar phase angles is developed. The model is based on the polarization of light in the diffraction region bordering the geometric shadow of an opaque dielectric obstacle.
ae393168948c7c4c2c68cdf71a00b10fb0e2c873,It is reported that a hitherto unexplained optical transition in ZnTe is due to oxygen substituting isoelectronically for Te. A classification of isoelectronic traps into isoelectronic donors and acceptors is made. One striking difference between these two classes is apparent in the phonon sidebands of the $J=1$ and $J=2$ transitions occuring at each center.
028682a168f0c351a8f268755bd3ee65f43e62f6,
1c9f6a0ccdef25149046021110b6ec32a4feb642,
1dc1d41d9fd0d84501873224224797b5488f5382,
312eea05386fadbf893838571d6020acbd759c6d,
3dc445e63311d9910a18aa7bc109057cdaadd4bd,"The measurement of the two-quantum fundamental absorption edge in KI and CsI at 300, 77, and 4\ifmmode^\circ\else\textdegree\fi{}K is described. Selection rules, exciton models, phonon coupling, and the theory of two-quantum absorption are briefly discussed. Comparison of the present results with theory and the one-quantum absorption leads to the quantitative understanding of the shape and magnitude of the two-quantum spectrum. It is shown that one-electron band structure and Wannier excitons, rather than excitation models, provide the best understanding of the low-energy part of the fundamental absorption edges in the materials studied."
96642b8e94cab25de4361b730ec6eedf0af06b3f,
dfc3b100ad282bbe0a7f95737ec5c543bca5d6c7,
3421be203c68164cd50825b7ba474dea0867da7a,"Pleasant fall weather added to the high spirits and congeniality of a group of physicists and chemists attending a symposium on molecular excitons as guests of duPont's Central Research Department. Their common interest in excitons had attracted participants from academic and research institutions across the country, and from Canada as well. Welcoming the visitors, Central Research Director P. L. Salzberg announced that the symposium marked the belated dedication of the site of the meeting, duPont's newly constructed Physical Research Building."
9dcb8850a7756b16ba9889df5626040531250442,
e1df44005f315a165b27202b47893f4273a58b18,
e8d8dc915ba005c171d7088a8fca697b05b320dc,
fad3907910f223cd9d3293bb132a2c937f55cbc2,
